user_id,username,firstName,usersize,product_name,trending_rank,variantID,relevant_variant_size,wishlist_count,variant_open_offers,lastActive
14948cc6-3c56-4b94-9684-eba88c5dc8b6,jfranc20,Jose,10.5,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,7340ea63-c7d2-44d9-8bae-9b3e5f7d1f91,11,252,39,2025-07-28 13:17:38.644000+00:00
15771a6b-cfb2-45ea-a6d9-96654415a515,jefferyjwi63810,Jeff,11.5,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',4th,2ebb7b1c-ab9c-4245-9fde-3ddf8513deee,11.5,90,7,2025-05-22 15:06:15.570000+00:00
15c14255-605a-417e-8a44-5a1cbacb3027,peytonm12162231,"Peyton ",13,Zoom Kobe 6 Protro 'WNBA',9th,92617613-6cb7-4e76-b219-72cbcc526ccf,13,33,11,2025-08-06 22:45:59.262000+00:00
16755127-a2d8-4094-92df-dc6498f84aff,Jxkickss21,Jeremiah,9.5,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,a3a63a6c-9e6b-4f3d-a1ef-560b02e07843,9.5,157,4,2025-05-16 04:59:18.819000+00:00
16a874b2-b5ce-4252-8d6f-3be3027efd26,Gabe.hefley,Gabe,11,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',5th,48fa059d-06ed-464b-9dc0-c7a920e535a6,11,333,5,2025-05-21 15:45:09.429000+00:00
17408517-6b82-4a78-ad17-7a3b5db4d1e0,23flavorsofsole,Jourdon,12.5,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',4th,e30f4dd6-2b3a-4ef1-8c4e-dd17128a885e,12,221,24,2025-06-14 19:54:12.969000+00:00
180bd00c-e098-43c8-aa81-703c8f26156c,pjsreed16085,"Paul ",13,Air Jordan 10 Retro 'Steel' 2025,6th,95b6073c-ee2f-4b70-8afc-a4d3efb9b066,12,39,12,2025-08-04 03:38:21.868000+00:00
184a1321-f784-46f8-ba74-3f577833d9ae,SweatsNKicks,Eric,9,Air Jordan 4 Retro OG 'White Cement' 2025,7th,c5f43b58-7e0c-4fa5-8f28-ded2f0413ecb,9,23,3,2025-07-02 22:52:59.583000+00:00
1aff0856-28ce-4355-9b14-8fcd9c0a4ecd,skoofee,justin,10,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',4th,4ad5ce60-d103-4ec4-8017-cdf7d24251fc,10,179,17,2025-07-27 00:28:11.460000+00:00
1bf370b0-89a1-4aaf-a604-8e93cbcb10d0,Quiet_Storm,Abraham,10.5,Air Jordan 10 Retro 'Steel' 2025,6th,dc043914-c252-4287-8443-5af332d51525,10,22,15,2025-08-06 06:55:32.641000+00:00
1c446a88-f501-42fe-a910-06e39782df8a,swt_rich,Richard,13,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,c5f8029e-9a4f-4ae4-86ec-8a37068ab8a9,13,173,32,2025-07-28 12:16:31.238000+00:00
1e5c5f92-4801-4c6a-8639-ff920c5677f8,nagelk05,Kevin,10,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',5th,1f4b3866-aabc-4495-9108-cbe91ddb1249,9.5,301,12,2025-06-23 02:27:39.445000+00:00
20dc71ef-a259-4be4-8e2d-49c8f2bef3c0,Alecko2129,alex,10,Travis Scott x Air Jordan 1 Retro Low OG SP 'Velvet Brown',8th,f05c5b72-f428-4e27-97b1-50832ed6b7d4,10,275,23,2025-05-13 15:18:24.207000+00:00
2116071a-fbd8-4a28-97b6-8214a0b5b68b,cgbell89,chevis,12,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,8b70afea-aecb-4d93-9c90-5b77e1bc637b,9,127,17,2025-05-15 21:50:15.041000+00:00
213de4c1-75c8-4f97-9830-8be99bbdaf05,Kickz-Skylark,james,9.5,Air Jordan 5 Retro OG 'Metallic Reimagined',10th,41565880-8b7b-4251-899b-abf09e158f20,9.5,103,8,2025-06-07 02:09:16.321000+00:00
21a075de-029d-45f0-aa41-1f1bcd3f66db,Samboni,Sam,10,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',5th,b3757ab0-1aab-49c3-ae77-4eae6a994f55,10,425,20,2025-08-01 15:13:33.556000+00:00
23b575a8-7248-4b8c-8a86-1684fcf82dbf,Maddtone86,Antonio,8.5,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,5f07964f-80dd-4fb3-abcc-e560f44f71db,8.5,76,3,2025-05-18 23:12:22.967000+00:00
241c93a3-3dd6-4e1d-b4c0-9d39164c9928,DBoog7,Boog,11,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',5th,48fa059d-06ed-464b-9dc0-c7a920e535a6,11,333,5,2025-06-18 07:28:38.018000+00:00
298f6f50-9444-4b51-b225-70f844060841,demichael263755,Jordan,10,Air Jordan 5 Retro OG 'Metallic Reimagined',10th,e92f5cab-6fa0-4068-801c-d1b737ab217b,10,119,8,2025-08-07 04:47:57.389000+00:00
29dbdffa-ee10-4cd4-8d56-1673ea76292c,Cbformvp,Charles,12,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,036f073c-6516-4d1d-a5c8-a3b32027ea51,12,222,25,2025-07-08 17:10:42.504000+00:00
2c55542b-15e6-4175-89a5-6978a7051c97,jvande,"Jake ",11.5,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',5th,3e03f311-a8f5-4ab5-a05b-5733b53c30a9,11.5,191,3,2025-05-30 10:09:09.268000+00:00
2f08d3ca-e005-4e39-9974-50973a321c2f,Chinoc6,Andres,9.5,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,16b83bb3-65c7-40d0-916d-422a91787f32,10,222,20,2025-06-19 17:38:44.067000+00:00
2faadfd6-970e-4edd-b570-f1e55b240020,kob3inthe4th,santiago,10,Travis Scott x Air Jordan 1 Retro Low OG SP 'Velvet Brown',8th,f05c5b72-f428-4e27-97b1-50832ed6b7d4,10,275,23,2025-07-02 19:19:06.057000+00:00
31081bc0-a147-425c-aa1e-110f720fdef3,jaywri,Jason,13,Air Jordan 4 Retro OG 'White Cement' 2025,7th,00c1766b-0c04-4c0d-9003-857589e41281,13,31,11,2025-07-13 20:08:57.944000+00:00
3202c270-d61f-48e7-9daf-c03c9bd89c42,Ceballos_23,stephen,10,Travis Scott x Air Jordan 1 Retro Low OG SP 'Velvet Brown',8th,f05c5b72-f428-4e27-97b1-50832ed6b7d4,10,275,23,2025-06-03 19:39:33.165000+00:00
348273c7-2e25-4f08-b704-32a9b26467a4,Geez_OHKicks,Gary,9,Travis Scott x Air Jordan 1 Retro Low OG SP 'Velvet Brown',8th,043ed840-a24c-4687-8452-d4a29072f4f3,9,159,7,2025-05-10 04:02:35.383000+00:00
372ef0d6-261c-45d7-802e-1a152cc19e10,Thebr0die6192,Roberto,8.5,Air Jordan 5 Retro OG 'Metallic Reimagined',10th,0c986a8e-cd22-4140-ba99-ccdd6f1a39bb,8.5,56,12,2025-05-19 07:25:49.167000+00:00
37eabac0-95f8-42bb-ba22-640dc659778d,trinikix,Trinidas,11,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,eeb374d2-647e-414e-b5ed-8350e3c9aa9c,10.5,244,34,2025-08-05 22:11:17.058000+00:00
3810d995-4c85-4f4a-bc34-d50ccc6869a7,thesneakerswala,s,12,Nike SB x Air Jordan 4 Retro SP 'Navy',3rd,036f073c-6516-4d1d-a5c8-a3b32027ea51,12,222,25,2025-07-16 22:15:35.521000+00:00
3b8c8391-43e3-4e6b-9b4c-d8c129fb44c8,parkerbald88706,Parker,10,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',4th,4ad5ce60-d103-4ec4-8017-cdf7d24251fc,10,179,17,2025-06-30 19:05:42.579000+00:00
3c5a1608-7f27-4450-bcc7-55240051c867,JGiP5oN,J,12,Air Jordan 4 Retro OG 'White Cement' 2025,7th,c694ce7c-43f2-4de4-a398-fd0dddab5ced,12,47,12,2025-06-22 22:35:11.570000+00:00
3dd094e1-7d5e-44e3-b4ca-2eaa508c1ca2,A_Flyman,Anthony,11,Undefeated x Air Jordan 4 Retro 2025,2nd,7a86ea85-0ed3-4ef7-9ec5-e05802322cf2,11,49,11,2025-08-04 22:58:58.910000+00:00
4065bc95-cc71-495f-b5ad-d9c359c98fdf,cudlife10,"Omar ",12,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',4th,2ebb7b1c-ab9c-4245-9fde-3ddf8513deee,11.5,90,7,2025-06-17 01:31:18.699000+00:00
