user_id,firstName,username,top_target_shoe_name,top_target_shoe_variantid
cae6052d-5c0f-424d-8762-6b9d5a230a8d,,ReedtownTrel,Travis Scott x Air Jordan 1 Low OG SP 'Medium Olive',48fa059d-06ed-464b-9dc0-c7a920e535a6
cafa75a2-ca5a-47a8-bb56-70a298340fe1,,getterdone,Air Jordan 1 Mid 'Shattered Backboard',d9adacb2-48d1-4564-8c95-79340d1d627b
cb0938f8-b5f0-4f38-9e9a-a60d496a8fec,,cblanchard,Air Jordan 1 Retro High OG 'Stage Haze',17419e1e-1b58-40c2-98e3-606d8bc4d6a4
cb06eebb-8a69-449e-82df-eed1668e063b,,Coneds,Dunk Low SB 'Night of Mischief',c40d2c31-b8c6-48dd-b49e-6aad6c9609dd
cb0613fa-7e64-4484-aaeb-7cfc451f24f1,,AndyPanty,Terror Squad x Air Force 1 Low 'Black White',9ba26971-9597-4b96-b58d-997331391a7d
cb1ac6e8-5f19-417f-915a-bf794eb43ddf,,edizzle03,Space Hippie 04 'Iron Grey',e0bd5d4c-0d75-4743-9974-b9887e24aaf0
cb2ce17c-8701-4650-b4e7-621694175aeb,,sneakyfreek,Travis Scott x Air Max 1 'Wheat',5404cbc5-d840-45ad-bee6-9c69d1bf0999
cb153c27-bf50-4ed2-aade-91a4d9219ee7,,Trashboy9000,Air Foamposite One 'Galaxy' 2025,d545b907-8f83-475a-b32d-ed23718ce6ee
cb197852-8d58-4b7c-83bc-5baa02eff0eb,,pablo914,Travis Scott x Wmns Air Jordan 1 Retro Low OG SP 'Canary',87f4a8b2-f021-4b8b-8832-97d78eeed99c
cb324f8b-c82c-47d2-b00e-5aaa14804953,,Myeager91,Air Jordan 4 Retro 'Bred Reimagined',15c1a8d1-a1f2-4834-a850-824957deed07
cb3fdedb-712e-4cd5-a309-dd57382f1889,,flexoffender,Trophy Room x Air Jordan 7 Retro 'New Sheriff in Town',f98f6e79-29b5-408e-8e57-fb8dfb4b81d3
cb679a14-2ec4-489d-8f1f-00fd1fff4396,,Bronson609,Air Foamposite One PRM 'Gone Fishing',7ef917e1-8c25-46a1-a11a-896bcc9f5f33
cb4a5847-ff40-4b5d-ab4e-f61fcb87a119,,MotorCityCobra,Air Jordan 1 Retro High SB 'NYC to Paris',05ea3f57-8446-4372-9765-0b681bb28cc6
cb6d3a04-4da3-48ac-b309-a63b1c9fe454,,JoseR05,Air Jordan 3 Retro SE 'Craft   Ivory',dc982da9-f205-4cfb-8992-100bdda0fea4
cb6fb7d5-8f42-4e9f-a95d-b5ff6312709c,,Restorich,Futura Laboratories x Dunk Low SB 'Bleached Aqua',878f16fc-a095-4e97-a030-cbaed2e50db1
cb7c4c62-921a-4e2d-a8ee-050750afdf4a,,jb1600,Union LA x Air Jordan 1 KO Low 'White Neutral Grey' AJKO,b736b280-0e50-4d11-9491-d0e2aadd17c3
cb82e8f2-0fba-48ce-a251-5edf88c4133d,,CDot30,Cactus Plant Flea Market x Air Force 1 Low Premium 'Moss',ea48fc94-86a7-4d96-8394-35843a54bc50
cb81a81d-9b05-4e09-a380-570de2e1189b,,GhostfaceMillah,Kobe Bryant x Air Force 1 Low Protro 'Mamba Mentality',57714769-11f2-45ac-9ae1-41fd66faa92a
cb9107d8-88af-4d75-a769-2011342a65c6,,FatKidsRus,Stingwater x Dunk Low SB 'Magic Mushroom',bef7278b-b4a8-4bb9-8049-bc0d9d578df4
cb6fb7e5-6879-48f1-afef-d754987c1d95,,TMoneyyy,Dunk Low 'University Blue',b51ed9c3-5fb9-480e-8f46-59f333357930
cb853dd8-4241-42e0-ba1d-5af381d231b2,,snkr_nate,Travis Scott x Zoom Field Jaxx 'Leche Blue',8534edc5-2145-4a19-be7f-7562b4408078
cb961740-13ca-480e-a71b-242f8b5594fe,,hendrixb5550036,Air Zoom GT Cut 'Team USA',be1c5479-7306-436e-82f4-02a661d190ff
cbae2026-8d72-402a-a4fd-ce860f99538b,,mattzb,Dunk Low Pro SB 'Fog',c103a4d4-b4d0-49c3-9180-834313d3cfdf
cb9df639-6f59-4d2a-8789-abc21455cb1a,,thisjustin,Nike SB x Air Jordan 4 Retro 'Pine Green',9edf5058-ff75-4f69-af33-4f7534dcf96b
cbb96135-922c-4471-8bc0-ba600f4934f3,,Jesse1221,Travis Scott x Air Jordan 1 Retro High OG 'Mocha',85bbdea4-e185-41f6-8105-73ed48e666a0
cbc8ee29-1773-4c86-a384-9cbdb9848682,,tomcampbellsoup,Trophy Room x Air Jordan 1 Retro High OG SP 'Chicago' Friends & Family,de6e7374-df9c-44c1-aaba-79775df4cef2
cbccf7a8-b448-4326-bf53-17fe448f93bd,,HarryHoppington,Crenshaw Skate Club x Dunk Low SB,aa80a7c9-1164-4779-b0cc-123632385a00
cbd31373-c42c-489a-a4a8-e1ea069603aa,,k1ra999,Air Jordan 4 Retro 'Black Canvas',47e5aa9c-7b13-47f8-92a9-01ea7e9e3d77
cbcd2c9f-4167-4e99-a9ac-886138eab4f9,,HeHateMe,OFF-WHITE x Dunk Low 'University Gold',4919b3f7-7d4c-4f99-8beb-69059f739652
cbda96ac-85a7-4688-909f-5f2bf47bd3fd,,sdmontg,Air Tech Challenge 2 'Hot Lava' 2024,8d83e743-99af-4383-8bea-dfcdf919e9fb
cbc5dd85-582b-4941-ad56-8f27e1b4f56f,,sugaroy,Air Jordan 1 Zoom Comfort 'Stadium Green',1ece0a32-5a43-4407-93e6-d428c03cc395
cbb45ecd-d1ab-47fe-bc7b-b677d5dea7a1,,ShogunHU08,Kobe 8 Protro 'What The Kobe' 2025,e877a69b-bfe2-428c-b2ba-bb47b76ac017
cbdc50ed-4ffa-40ef-985e-ec8dcb4c3616,,lproctor5,Kobe 9 EM Protro 'Mambacita',97736a68-9c9d-439d-907f-d7908cf9ca12
cbeb5977-4d3c-43bd-b60c-991dee066a2b,,keithecole,Air Jordan 14 Retro 'Ferrari' 2025,469033b2-1586-49d2-bc06-de484864eb54
cbf3133e-b1ac-481c-bbe5-022134ac5536,,FlyWonderful,Jarritos x Dunk Low SB,2513563c-4227-4779-ad61-96ad79c624db
cbea325a-26bd-4900-aaca-9b3b2178d9e1,,BKelly7_,Air Jordan 1 High Retro OG 'Pollen',35708bee-d56c-4490-9ebd-96411cae0eab
cbec6006-ff33-4f71-8670-553ec0181062,,BlazingAces,Air Jordan 1 Retro Low OG 'Chinese New Year   Year of the Dragon',d7af7721-78ef-44e5-a8ac-91f0a8a41bfc
cc109fb7-db0b-4f03-b35b-a7e00d36490b,,bnelson816,Air Jordan 1 Retro Low OG 'Neutral Grey' 2021,c07bf878-8bb5-49fa-b0ec-216745a8085c
cc1777e3-22cd-4b98-8358-2cbd0a3964ff,,mugzy,Jordan Jumpman Jack TR 'Sail',653f78be-5cdd-440e-8d5f-c0c930150fae
cc0d802b-435e-466b-918a-bcd6168f66ca,,tsaechao1996,Air Jordan 4 Retro 'Military Black',222e87c0-803e-4b0d-a9af-463cd8efa066
cc18e93b-8bce-49f4-a56a-14e174dfeb1f,,_Abel56,Union LA x Dunk Low 'Passport Pack - Lakers',4c67bc60-4cf6-49a9-b7b5-4c7a542df25d
cc3025ce-29a3-49ec-8813-db88fce15ed0,,TitaniumToesies,Kith x Marvel x GT 2160 'Venom vs. Spiderman Pack',40d766cf-abc3-4d43-9484-fd6b3e2c64dd
cc3738a6-924f-41f6-ae5f-c983ee7d90e0,,kai_o0,Marvel x Air Jordan 1 Retro High OG 'Spider-Man: Next Chapter',1e1a8ef7-a4cd-4f60-aeb4-044405ed6992
cc39394a-cdb2-4419-98f7-9cbf1b901be9,,BornReady3215,ACG Air Mowabb OG 'Gravity Purple' 2021,ca2946c9-ec1c-4d0d-bc35-9a08e30c75de
cc3ff342-2db7-4bd6-9b96-37ba603bbe39,,HypeAKC,Jarritos x Dunk Low SB,350959e3-8e47-418e-96cd-b9ff5da611fd
cc49dc18-f28f-45c7-8e6e-47a0da17a77f,,Satch,Air Jordan 4 Retro OG 'White Cement' 2025,3dae1a23-d136-430e-9a8f-a552714af30c
cc4890f2-7048-4b5b-a287-c31d8ec325b6,,omrbp,Fragment Design x Travis Scott x Air Jordan 1 Retro High,49ee3c1c-1865-4694-9e36-11458f80a0d0
cc52c060-621a-44a6-8cc5-e7e3507c6b6b,,franciseg,Parra x Air Max 1 'Parra' 2018,86a0c589-943e-42ff-8d54-b5fbd7ca4dd1
cc4f18f2-5e16-4a6e-b564-21388f838b8b,,mjfrmva2,Air Jordan 13 Retro 'Lucky Green',86ac7238-110e-4ee1-b2a6-c20e4f516d53
cc5c06a7-fdeb-475d-84d2-500c29916f7b,,Trumyreligion,Air Jordan 11 Retro 'Bred' 2019,c8c2a208-1b89-41be-959c-d6a5cbce9165
cc43871a-17ee-413d-80c9-3c95530e6b8e,,Jiggy999,Union LA x Air Jordan 4 Retro 'Off Noir',a1e64113-590a-4c22-99f9-151b300a4c33
cc59c711-b75e-49b1-8f24-e3be22303019,,lukesshoes007,A Ma Maniere x Air Jordan 4 Retro 'Violet Ore',99dc3d10-edcc-465c-b1db-f8ac299d8802
cc63a2c1-0437-45c0-a185-efc86d81063d,,37h0n,Classic Clog 'White',d416a2af-acb4-4b50-99ce-08ed32480fc0
cc6e952b-2be9-4176-9a7d-6a9a28db7069,,Joe_G_23,Air Max 95 'Freddy Krueger',d837a413-573a-4f13-be4c-40bb4e5eff2e
